any,superf,dorm,banys,vtot,estado,edad,ascensor,extint,estudis1,pmq,lpmq,lsuperf,ledad,lestudis1
1999,72,3,1,10600000,1,35,0,1,00 007,147222.2222,11.89969844,4.276666119,1.544068044,2.007353394
1999,91.56,4,1,13500000,2,23,0,1,00 007,147444.2988,11.90120575,4.516994495,1.361727836,2.007353394
1999,64.22,3,1,12200000,3,29,0,1,00 007,189971.9713,12.15463182,4.162314689,1.462397998,2.007353394
1999,74.1,4,1,9262500,1,35,0,1,00 007,125000,11.73606902,4.305415532,1.544068044,2.007353394
1999,26,1,1,4506034,3,30,0,1,00 007,173309,12.06283141,3.258096538,1.477121255,2.007353394
1999,60,3,1,12300000,3,20,0,1,00 007,205000,12.23076526,4.094344562,1.301029996,2.007353394
1999,58.84,3,1,12800000,3,30,0,1,00 007,217539.0891,12.29013383,4.074821896,1.477121255,2.007353394
1999,80,3,1,12200000,2,30,0,1,00 007,152500,11.93491988,4.382026635,1.477121255,2.007353394
1999,89.34,3,1,13900000,3,32,0,1,00 007,155585.4041,11.95495008,4.492449316,1.505149978,2.007353394
1999,67.75,3,1,12700000,3,36,0,1,00 007,187453.8745,12.14128809,4.21582446,1.556302501,2.007353394
1999,80.2,2,2,13200000,2,28,1,1,00 007,164588.5287,12.01120387,4.384523515,1.447158031,2.007353394
1999,55,2,1,10600000,3,24,0,1,00 007,192727.2727,12.16903137,4.007333185,1.380211242,2.007353394
2000,62,3,1,16300000,4,40,0,1,00 007,262903.2258,12.47954128,4.127134385,1.602059991,2.007353394
2000,85,4,1,22700000,4,22,1,1,00 007,267058.8235,12.49522423,4.442651256,1.342422681,2.007353394
2000,54.26,2,1,12800000,4,30,0,1,00 007,235901.2164,12.37116842,3.993787307,1.477121255,2.007353394
2000,66,3,1,14600000,3,25,0,0,00 007,221212.1212,12.30687734,4.189654742,1.397940009,2.007353394
2000,59.14,2,1,13300000,4,30,0,1,00 007,224890.0913,12.32336708,4.079907514,1.477121255,2.007353394
2000,65,3,1,14300000,3,50,0,1,00 007,220000,12.30138283,4.17438727,1.698970004,2.007353394
2000,48,2,1,10600000,3,40,0,1,00 007,220833.3333,12.30516355,3.871201011,1.602059991,2.007353394
2000,62.5,3,1,13100000,3,32,0,1,00 007,209600,12.25295623,4.135166557,1.505149978,2.007353394
2000,63.39,3,1,14400000,4,30,0,1,00 007,227165.168,12.33343264,4.14930612,1.477121255,2.007353394
2000,65,2,1,14000000,3,35,0,0,00 007,215384.6154,12.28018062,4.17438727,1.544068044,2.007353394
2000,63.24,3,1,13200000,3,32,0,1,00 007,208728.6528,12.24879038,4.146937012,1.505149978,2.007353394
2000,70,3,1,15500000,3,30,0,1,00 007,221428.5714,12.30785534,4.248495242,1.477121255,2.007353394
2000,65.84,2,1,15900000,4,29,0,1,00 007,241494.5322,12.39460211,4.187227556,1.462397998,2.007353394
2000,82,4,1,15200000,3,35,0,0,00 007,185365.8537,12.13008674,4.406719247,1.544068044,2.007353394
2000,79,3,1,16400000,3,37,0,1,00 007,207594.9367,12.24334404,4.369447852,1.568201724,2.007353394
2000,26,1,1,5460000,4,20,0,1,00 007,210000,12.25486281,3.258096538,1.301029996,2.007353394
1999,62.08,3,1,9612220,1,29,1,1,00 008,154836.018,11.95012189,4.128423876,1.462397998,2.01701133
1999,95,3,1,17800000,4,31,1,1,00 008,187368.4211,12.14083212,4.553876892,1.491361694,2.01701133
1999,71.8,3,1,14900000,4,25,1,1,00 008,207520.8914,12.24298729,4.273884476,1.397940009,2.01701133
1999,102,4,1,18900000,3,27,1,1,00 008,185294.1176,12.12969967,4.624972813,1.431363764,2.01701133
2000,52.74,2,1,10200000,3,25,1,1,00 008,193401.5927,12.1725241,3.965374181,1.397940009,2.01701133
2000,123.8,3,3,21500000,3,25,1,1,00 008,173667.2052,12.06489613,4.81866736,1.397940009,2.01701133
2000,90.26,4,1,24900000,3,30,1,1,00 008,275869.7097,12.52768397,4.502694394,1.477121255,2.01701133
2000,100.99,4,1,18500000,3,32,1,1,00 008,183186.4541,12.11825979,4.615021502,1.505149978,2.01701133
1999,74,3,1,11800000,2,30,1,1,00 008,159459.4595,11.979545,4.304065093,1.477121255,2.022527877
1999,75.3,3,1,15000000,2,21,0,0,00 008,199203.1873,12.20208062,4.321480135,1.322219295,2.022527877
1999,49,2,1,6762000,3,35,0,1,00 008,138000,11.83500896,3.891820298,1.544068044,2.022527877
1999,75,3,1,9750000,3,30,0,1,00 008,130000,11.77528973,4.317488114,1.477121255,2.022527877
1999,52,2,1,8580000,3,30,0,1,00 008,165000,12.01370075,3.951243719,1.477121255,2.022527877
1999,56.5,2,1,9395952,3,32,0,1,00 008,166300.0354,12.02154888,4.034240638,1.505149978,2.022527877
1999,71.7,3,1,11700000,4,37,1,1,00 008,163179.9163,12.00260865,4.272490748,1.568201724,2.022527877
1999,69,3,1,12100000,3,30,0,1,00 008,175362.3188,12.07460951,4.234106505,1.477121255,2.022527877
1999,81,3,1,16200000,3,15,1,1,00 008,200000,12.20607265,4.394449155,1.176091259,2.022527877
1999,90.6,3,1,20000000,3,22,1,1,00 008,220750.5519,12.30478862,4.506454213,1.342422681,2.022527877
2000,55,2,1,10200000,3,30,0,1,00 008,185454.5455,12.13056509,4.007333185,1.477121255,2.022527877
2000,60.76,3,1,11300000,4,32,0,1,00 008,185977.6169,12.13338161,4.106931678,1.505149978,2.022527877
2000,100.46,4,2,18900000,3,25,1,1,00 008,188134.5809,12.14491284,4.609759638,1.397940009,2.022527877
2000,65.35,3,1,14500000,3,30,1,1,00 008,221882.1729,12.30990177,4.17975744,1.477121255,2.022527877
2000,102,4,1,27100000,4,26,1,1,00 008,265686.2745,12.49007147,4.624972813,1.414973348,2.022527877
2000,67.44,3,1,14500000,4,33,1,1,00 008,215005.9312,12.27842089,4.211238314,1.51851394,2.022527877
2000,65.8,3,1,13500000,3,32,0,1,00 008,205167.1733,12.23158041,4.186619838,1.505149978,2.022527877
2000,64,3,1,15100000,3,40,0,1,00 008,235937.5,12.37132222,4.158883083,1.602059991,2.022527877
2000,68,2,1,10500000,3,40,0,1,00 008,154411.7647,11.94737811,4.219507705,1.602059991,2.022527877
2000,68,2,1,11900000,3,40,0,1,00 008,175000,12.07254125,4.219507705,1.602059991,2.022527877
2000,84,3,1,20600000,3,25,1,1,00 008,245238.0952,12.40998483,4.430816799,1.397940009,2.022527877
2000,53.85,2,1,9693000,3,30,0,1,00 008,180000,12.10071213,3.986202404,1.477121255,2.022527877
2000,60.52,2,1,11300000,4,32,0,1,00 008,186715.1355,12.13733939,4.102973889,1.505149978,2.022527877
1999,36.85,1,1,5022656,2,70,0,1,00 008,136300.0271,11.82261382,3.606855619,1.84509804,2.026581626
1999,34,2,1,6460000,3,50,0,1,00 008,190000,12.15477935,3.526360525,1.698970004,2.026581626
1999,67,3,1,12900000,3,80,0,1,00 008,192537.3134,12.16804525,4.204692619,1.903089987,2.026581626
1999,77.2,3,1,12700000,3,40,1,1,00 008,164507.772,12.01071309,4.346399457,1.602059991,2.026581626
1999,37,1,1,7024154,3,84,0,1,00 008,189842,12.15394743,3.610917913,1.924279286,2.026581626
1999,30,1,1,6150000,4,40,0,1,00 008,205000,12.23076526,3.401197382,1.602059991,2.026581626
1999,75.6,3,1,11600000,2,60,0,1,00 008,153439.1534,11.94105937,4.325456283,1.77815125,2.026581626
1999,43,2,1,10800000,3,65,0,1,00 008,251162.7907,12.43385658,3.761200116,1.812913357,2.026581626
2000,39.12,1,1,9584400,3,75,0,1,00 008,245000,12.40901349,3.666633845,1.875061263,2.026581626
2000,40,2,1,10200000,4,86,0,1,00 008,255000,12.44901882,3.688879454,1.934498451,2.026581626
2000,39.39,1,1,10200000,4,100,0,1,00 008,258948.9718,12.4643863,3.673511977,2,2.026581626
2000,78,3,1,22200000,4,35,0,1,00 008,284615.3846,12.55889402,4.356708827,1.544068044,2.026581626
2000,40,2,1,7501520,2,85,0,1,00 008,187538,12.14173677,3.688879454,1.929418926,2.026581626
1999,35,1,1,8050000,4,50,0,1,00 008,230000,12.34583459,3.555348061,1.698970004,2.026633416
1999,47.96,1,1,7433802,3,60,0,1,00 008,155000.0417,11.95118066,3.87036733,1.77815125,2.026633416
1999,135,4,2,26100000,3,98,0,1,00 008,193333.3333,12.17217109,4.905274778,1.991226076,2.027592567
1999,50,3,1,10300000,2,80,0,1,00 008,206000,12.23563145,3.912023005,1.903089987,2.027592567
1999,135,4,2,26100000,3,98,0,1,00 008,193333.3333,12.17217109,4.905274778,1.991226076,2.027592567
1999,38,1,1,5700000,3,150,0,1,00 008,150000,11.91839057,3.63758616,2.176091259,2.027592567
1999,43.4,1,1,9114000,2,85,0,1,00 008,210000,12.25486281,3.770459441,1.929418926,2.027592567
1999,46,2,1,6014086,1,80,0,0,00 008,130741,11.78097355,3.828641396,1.903089987,2.027592567
1999,109.12,4,1,19000000,2,65,0,1,00 008,174120.2346,12.06750134,4.692448194,1.812913357,2.027592567
1999,65,1,1,13000000,2,90,0,1,00 008,200000,12.20607265,4.17438727,1.954242509,2.027592567
1999,93.5,4,1,11100000,1,110,0,1,00 008,118716.5775,11.68449423,4.537961436,2.041392685,2.027592567
1999,41.5,2,1,8673500,4,80,0,1,00 008,209000,12.25008953,3.725693427,1.903089987,2.027592567
1999,48,2,1,6489600,1,148,0,1,00 008,135200,11.81451044,3.871201011,2.170261715,2.027592567
2000,80,4,1,14400000,3,60,0,1,00 008,180000,12.10071213,4.382026635,1.77815125,2.027592567
2000,65,3,1,12400000,2,60,0,1,00 008,190769.2308,12.15881976,4.17438727,1.77815125,2.027592567
2000,57,2,1,10300000,3,100,0,1,00 008,180701.7544,12.10460319,4.043051268,2,2.027592567
2000,84,4,1,11800000,3,110,0,1,00 008,140476.1905,11.85279329,4.430816799,2.041392685,2.027592567
2000,51.56,1,1,10800000,3,80,0,0,00 008,209464.7013,12.25231051,3.942746178,1.903089987,2.027592567
2000,135,4,2,30700000,4,100,0,1,00 008,227407.4074,12.33449843,4.905274778,2,2.027592567
2000,60.25,2,1,11200000,2,90,0,1,00 008,185892.1162,12.13292176,4.098502572,1.954242509,2.027592567
2000,56,1,1,15800000,4,6,1,1,00 008,282142.8571,12.55016881,4.025351691,0.77815125,2.027592567
2000,88.65,2,1,19600000,4,145,0,1,00 008,221094.1906,12.30634409,4.484696033,2.161368002,2.027592567
1999,62.76,3,1,12600000,3,30,0,1,00 008,200764.8184,12.20988944,4.139317928,1.477121255,2.029564612
1999,70,3,1,15400000,4,20,1,1,00 008,220000,12.30138283,4.248495242,1.301029996,2.029564612
1999,64,3,1,15700000,4,20,0,1,00 008,245312.5,12.41028819,4.158883083,1.301029996,2.029564612
1999,55.95,2,1,14300000,3,25,0,1,00 008,255585.3441,12.45131166,4.024458435,1.397940009,2.029564612
1999,70,3,1,15400000,4,20,1,1,00 008,220000,12.30138283,4.248495242,1.301029996,2.029564612
1999,57,2,1,10500000,2,35,0,1,00 008,184210.5263,12.12383455,4.043051268,1.544068044,2.029564612
1999,70.09,3,1,12600000,4,22,0,1,00 008,179768.8686,12.09942724,4.249780131,1.342422681,2.029564612
1999,78,4,1,13700000,3,28,0,1,00 008,175641.0256,12.07619756,4.356708827,1.447158031,2.029564612
1999,80,3,1,14500000,2,25,0,1,00 008,181250,12.10763257,4.382026635,1.397940009,2.029564612
1999,60,2,1,12000000,4,4,0,0,00 008,200000,12.20607265,4.094344562,0.602059991,2.029564612
1999,70,3,1,14700000,3,20,0,1,00 008,210000,12.25486281,4.248495242,1.301029996,2.029564612
1999,78,2,1,16400000,3,20,0,1,00 008,210256.4103,12.25608307,4.356708827,1.301029996,2.029564612
1999,63,2,1,11000000,2,30,0,0,00 008,174603.1746,12.0702711,4.143134726,1.477121255,2.029564612
1999,66.45,3,1,12300000,3,22,0,1,00 008,185101.5801,12.12866004,4.196449785,1.342422681,2.029564612
1999,70.01,4,1,12100000,3,35,0,1,00 008,172832.4525,12.06007792,4.248638089,1.544068044,2.029564612
1999,63.5,2,1,13300000,3,28,0,1,00 008,209448.8189,12.25223469,4.151039906,1.447158031,2.029564612
2000,68,3,1,17000000,3,30,0,1,00 008,250000,12.4292162,4.219507705,1.477121255,2.029564612
2000,47,2,1,12200000,3,30,0,1,00 008,259574.4681,12.46679891,3.850147602,1.477121255,2.029564612
2000,40.49,1,1,10700000,4,35,0,1,00 008,264262.7809,12.48469927,3.70105503,1.544068044,2.029564612
2000,65.5,3,1,14200000,3,24,0,1,00 008,216793.8931,12.28670238,4.182050143,1.380211242,2.029564612
2000,72.46,3,1,16300000,3,28,0,1,00 008,224951.6975,12.32364098,4.283034685,1.447158031,2.029564612
2000,81.86,3,1,18900000,3,38,0,1,00 008,230881.9936,12.34966201,4.405010471,1.579783597,2.029564612
2000,59.95,2,1,14600000,3,30,0,1,00 008,243536.2802,12.40302121,4.093510881,1.477121255,2.029564612
2000,51,2,1,10300000,3,25,0,1,00 008,201960.7843,12.21582882,3.931825633,1.397940009,2.029564612
2000,78.51,3,1,15300000,3,35,0,1,00 008,194879.6332,12.18013738,4.363226005,1.544068044,2.029564612
2000,52.85,3,1,10900000,3,40,0,0,00 008,206244.087,12.23681563,3.967457712,1.602059991,2.029564612
2000,81,3,1,17600000,3,21,0,0,00 008,217283.9506,12.28896031,4.394449155,1.322219295,2.029564612
2000,73.47,3,1,16800000,4,31,0,1,00 008,228664.7611,12.34001228,4.29687716,1.491361694,2.029564612
1999,78,2,1,11800000,2,27,0,1,00 008,151282.0513,11.92690126,4.356708827,1.431363764,2.030754191
1999,62.3,3,1,11000000,2,30,0,0,00 008,176565.008,12.0814444,4.131961426,1.477121255,2.030754191
1999,73,3,1,15000000,2,25,1,1,00 008,205479.4521,12.23310132,4.290459441,1.397940009,2.030754191
1999,63,2,1,9062928,1,30,0,1,00 008,143856,11.87656808,4.143134726,1.477121255,2.030754191
1999,67.49,3,1,11800000,5,25,1,1,00 008,174840.7171,12.07163065,4.211979439,1.397940009,2.030754191
1999,68,2,1,12100000,3,32,0,1,00 008,177941.1765,12.08920831,4.219507705,1.505149978,2.030754191
1999,72.02,2,1,13300000,4,25,1,1,00 008,184670.9247,12.12633073,4.276943858,1.397940009,2.030754191
1999,85.3,3,1,19000000,3,31,1,1,00 008,222743.2591,12.31377508,4.446174454,1.491361694,2.030754191
1999,65,3,1,11900000,2,34,0,1,00 008,183076.9231,12.11766169,4.17438727,1.531478917,2.030754191
1999,64.42,3,1,10300000,1,32,0,0,00 008,159888.2335,11.98223031,4.165424144,1.505149978,2.030754191
1999,65,2,1,13400000,3,37,1,1,00 008,206153.8462,12.236378,4.17438727,1.568201724,2.030754191
1999,71.68,3,1,11600000,1,35,0,1,00 008,161830.3571,11.99430389,4.272211769,1.544068044,2.030754191
2000,64.2,2,1,14400000,4,28,0,1,00 008,224299.0654,12.32073555,4.162003211,1.447158031,2.030754191
2000,84.4,3,1,14700000,3,27,0,1,00 008,174170.6161,12.06779065,4.435567402,1.431363764,2.030754191
2000,50.34,1,1,9891808,3,35,0,1,00 008,196499.9603,12.18841751,3.91879999,1.544068044,2.030754191
2000,65.5,3,1,12200000,3,32,0,1,00 008,186259.542,12.13489637,4.182050143,1.505149978,2.030754191
2000,66.23,3,1,19900000,3,40,0,1,00 008,300468.0658,12.61309676,4.193133532,1.602059991,2.030754191
2000,69.52,3,1,13600000,3,30,1,1,00 008,195627.1577,12.18396587,4.241614481,1.477121255,2.030754191
2000,67.62,3,1,19100000,4,24,1,1,00 008,282460.8104,12.5512951,4.213903797,1.380211242,2.030754191
2000,63.25,3,1,14400000,3,35,0,1,00 008,227667.9842,12.33564364,4.147095128,1.544068044,2.030754191
2000,78.84,3,1,20100000,4,28,0,1,00 008,254946.7275,12.44880989,4.367420482,1.447158031,2.030754191
1999,150.68,4,2,15300000,1,100,0,1,00 008,101539.6868,11.528205,5.015158383,2,2.034362582
1999,39,1,1,9360000,4,25,1,1,00 008,240000,12.3883942,3.663561646,1.397940009,2.034362582
1999,105.54,4,1,12900000,2,80,0,1,00 008,122228.5389,11.71364784,4.659090028,1.903089987,2.034362582
2000,77.5,2,2,20600000,4,93,0,1,00 008,265806.4516,12.4905237,4.350277936,1.968482949,2.034362582
2000,104.1,4,2,36600000,4,6,1,0,00 008,351585.0144,12.77020682,4.645351976,0.77815125,2.034362582
2000,86.98,1,1,18500000,3,60,0,1,00 008,212692.573,12.26760308,4.465678207,1.77815125,2.034362582
2000,76.8,3,1,15400000,3,70,0,1,00 008,200520.8333,12.20867343,4.34120464,1.84509804,2.034362582
1999,58.16,2,1,10500000,3,30,0,1,00 008,180536.4512,12.10368798,4.063197833,1.477121255,2.03599449
1999,64,2,1,15400000,4,20,0,1,00 008,240625,12.39099498,4.158883083,1.301029996,2.03599449
1999,72.75,3,1,12400000,2,25,0,1,00 008,170446.7354,12.04617812,4.287028906,1.397940009,2.03599449
1999,71.5,3,1,12500000,2,32,0,1,00 008,174825.1748,12.07154175,4.26969745,1.505149978,2.03599449
1999,44.62,2,1,10000000,4,30,0,1,00 008,224114.7468,12.31991346,3.798182189,1.477121255,2.03599449
1999,71.69,3,1,15800000,4,24,1,1,00 008,220393.3603,12.30316923,4.272351268,1.380211242,2.03599449
1999,83.66,3,1,13900000,2,35,0,1,00 008,166148.6971,12.02063843,4.426760966,1.544068044,2.03599449
1999,75.2,3,1,15000000,2,27,0,1,00 008,199468.0851,12.20340953,4.320151231,1.431363764,2.03599449
1999,88.58,2,1,15900000,2,25,0,1,00 008,179498.7582,12.09792357,4.483906098,1.397940009,2.03599449
1999,62,3,1,14300000,3,30,1,0,00 008,230645.1613,12.34863571,4.127134385,1.477121255,2.03599449
1999,58.16,2,1,10500000,3,30,0,1,00 008,180536.4512,12.10368798,4.063197833,1.477121255,2.03599449
1999,75.55,2,1,18700000,4,25,1,1,00 008,247518.1999,12.41923939,4.324794689,1.397940009,2.03599449
1999,60.42,2,1,10200000,2,30,0,0,00 008,168818.2721,12.0365781,4.101320176,1.477121255,2.03599449
1999,40,2,1,7320000,2,25,0,0,00 008,183000,12.11724143,3.688879454,1.397940009,2.03599449
1999,79,1,1,7505000,2,20,0,0,00 008,95000,11.46163217,4.369447852,1.301029996,2.03599449
1999,60,2,1,10100000,2,20,0,1,00 008,168333.3333,12.03370142,4.094344562,1.301029996,2.03599449
1999,60,3,1,12000000,3,35,0,1,00 008,200000,12.20607265,4.094344562,1.544068044,2.03599449
1999,74.97,3,1,16900000,2,26,0,1,00 008,225423.5027,12.32573615,4.317088034,1.414973348,2.03599449
1999,62,3,1,10200000,3,26,0,0,00 008,164516.129,12.01076389,4.127134385,1.414973348,2.03599449
1999,89.46,4,1,18800000,3,28,0,1,00 008,210149.7876,12.25557583,4.493791598,1.447158031,2.03599449
2000,67,2,1,20100000,4,25,0,1,00 008,300000,12.61153775,4.204692619,1.397940009,2.03599449
2000,58.5,3,1,9900000,2,32,0,1,00 008,169230.7692,12.03901856,4.069026754,1.505149978,2.03599449
2000,68.2,3,1,15400000,3,27,0,1,00 008,225806.4516,12.3274335,4.222444565,1.431363764,2.03599449
2000,76.5,3,1,16800000,3,30,0,0,00 008,219607.8431,12.2995987,4.337290741,1.477121255,2.03599449
2000,75,3,1,16500000,3,34,0,1,00 008,220000,12.30138283,4.317488114,1.531478917,2.03599449
2000,56.46,3,1,15100000,4,30,0,1,00 008,267445.9795,12.49667288,4.033532423,1.477121255,2.03599449
2000,80,3,1,14000000,3,31,0,1,00 008,175000,12.07254125,4.382026635,1.491361694,2.03599449
2000,78,4,1,16800000,3,30,0,1,00 008,215384.6154,12.28018062,4.356708827,1.477121255,2.03599449
2000,60,3,1,13200000,3,32,0,1,00 008,220000,12.30138283,4.094344562,1.505149978,2.03599449
2000,78.35,3,1,15700000,4,35,0,1,00 008,200382.8973,12.2079853,4.361185969,1.544068044,2.03599449
2000,66,3,1,13200000,3,35,0,1,00 008,200000,12.20607265,4.189654742,1.544068044,2.03599449
2000,75.74,3,1,16800000,3,32,0,1,00 008,221811.4603,12.30958302,4.327306422,1.505149978,2.03599449
2000,57,3,1,11400000,3,30,0,1,00 008,200000,12.20607265,4.043051268,1.477121255,2.03599449
2000,57.77,2,1,12200000,3,32,0,1,00 008,211182.2745,12.2604769,4.05646961,1.505149978,2.03599449
2000,63.1,3,1,12600000,4,32,0,1,00 008,199683.0428,12.2044866,4.14472077,1.505149978,2.03599449
1999,80.4,3,1,14500000,2,25,1,1,00 008,180348.2587,12.10264503,4.387014176,1.397940009,2.039863695
1999,54.5,2,1,9265000,3,50,0,1,00 008,170000,12.04355372,3.998200702,1.698970004,2.039863695
1999,66,1,1,14500000,3,25,1,1,00 008,219696.9697,12.30000447,4.189654742,1.397940009,2.039863695
1999,50,1,1,8000000,3,128,0,1,00 008,160000,11.98292909,3.912023005,2.10720997,2.039863695
2000,84,4,1,18100000,3,75,0,1,00 008,215476.1905,12.2806057,4.430816799,1.875061263,2.039863695
2000,53.25,2,1,10100000,3,50,0,1,00 008,189671.3615,12.15304818,3.974997805,1.698970004,2.039863695
2000,39.54,2,1,9885000,3,90,0,0,00 008,250000,12.4292162,3.677312818,1.954242509,2.039863695
2000,43.98,1,1,7368000,2,200,0,1,00 008,167530.6958,12.02892187,3.783734985,2.301029996,2.039863695
1999,60.38,2,1,12100000,3,30,0,1,00 008,200397.4826,12.20805809,4.100657924,1.477121255,2.042170137
1999,51.5,2,1,11600000,3,30,1,0,00 008,225242.7184,12.32493385,3.941581808,1.477121255,2.042170137
1999,54.25,2,1,11000000,2,30,1,0,00 008,202764.977,12.21980284,3.993602992,1.477121255,2.042170137
1999,65.2,2,1,11100000,2,33,1,1,00 008,170245.3988,12.0449962,4.177459469,1.51851394,2.042170137
1999,95.33,4,2,17800000,3,25,0,1,00 008,186719.8154,12.13736446,4.557344557,1.397940009,2.042170137
1999,61.87,3,1,12100000,2,28,0,1,00 008,195571.3593,12.1836806,4.12503541,1.447158031,2.042170137
2000,65,3,1,15600000,3,30,0,1,00 008,240000,12.3883942,4.17438727,1.477121255,2.042170137
2000,66.62,2,1,15300000,3,35,0,1,00 008,229660.7625,12.34435855,4.199004833,1.544068044,2.042170137
2000,86.5,4,1,19300000,4,30,0,1,00 008,223121.3873,12.31547124,4.460144414,1.477121255,2.042170137
2000,116,4,2,29500000,3,5,1,1,00 008,254310.3448,12.44631063,4.753590191,0.698970004,2.042170137
2000,62,3,1,12400000,3,35,0,1,00 008,200000,12.20607265,4.127134385,1.544068044,2.042170137
2000,74.51,3,1,20500000,4,27,1,1,00 008,275130.8549,12.5250021,4.310933345,1.431363764,2.042170137
2000,58,3,1,12300000,3,28,0,1,00 008,212068.9655,12.26466681,4.060443011,1.447158031,2.042170137
1999,69.2,2,1,11600000,3,38,1,1,00 008,167630.0578,12.02951479,4.237000863,1.579783597,2.047327099
1999,73.5,3,1,11800000,2,25,1,1,00 008,160544.2177,11.98632468,4.297285406,1.397940009,2.047327099
1999,89,3,2,16000000,2,23,1,1,00 008,179775.2809,12.09946291,4.48863637,1.361727836,2.047327099
1999,76.5,3,1,13000000,2,30,1,1,00 008,169934.6405,12.04316917,4.337290741,1.477121255,2.047327099
1999,82,3,1,14600000,2,22,1,1,00 008,178048.7805,12.08981284,4.406719247,1.342422681,2.047327099
1999,103,3,1,19100000,3,20,1,1,00 008,185436.8932,12.1304699,4.634728988,1.301029996,2.047327099
1999,76.5,3,1,12000000,2,35,1,1,00 008,156862.7451,11.96312647,4.337290741,1.544068044,2.047327099
1999,65.88,3,1,11200000,3,40,1,1,00 008,170006.0716,12.04358943,4.187834905,1.602059991,2.047327099
1999,86,3,1,14600000,4,30,1,1,00 008,169767.4419,12.04218479,4.454347296,1.477121255,2.047327099
1999,91,3,1,17400000,2,19,1,1,00 008,191208.7912,12.16112126,4.510859507,1.278753601,2.047327099
1999,75.9,3,1,11500000,2,40,1,1,00 008,151515.1515,11.92844091,4.329416684,1.602059991,2.047327099
2000,110,3,1,29600000,4,20,1,1,00 008,269090.9091,12.50280455,4.700480366,1.301029996,2.047327099
2000,103,3,1,20600000,3,23,1,1,00 008,200000,12.20607265,4.634728988,1.361727836,2.047327099
2000,88,3,1,20700000,3,30,1,1,00 008,235227.2727,12.36830744,4.477336814,1.477121255,2.047327099
2000,83.37,3,1,20800000,4,23,1,1,00 008,249490.2243,12.42717501,4.423288532,1.361727836,2.047327099
1999,79.8,3,1,15000000,2,25,1,1,00 008,187969.9248,12.14403725,4.379523504,1.397940009,2.051821984
1999,60,2,1,11000000,3,25,0,1,00 008,183333.3333,12.11906127,4.094344562,1.397940009,2.051821984
1999,62.5,2,1,11600000,4,26,0,0,00 008,185600,12.1313491,4.135166557,1.414973348,2.051821984
1999,57.02,3,1,12300000,3,35,0,0,00 008,215713.7846,12.28170774,4.043402083,1.544068044,2.051821984
1999,87.2,3,1,15300000,3,33,0,1,00 008,175458.7156,12.07515906,4.468204331,1.51851394,2.051821984
1999,60,2,1,13000000,4,35,0,1,00 008,216666.6667,12.28611535,4.094344562,1.544068044,2.051821984
1999,107,4,2,22200000,3,20,1,1,00 008,207476.6355,12.24277401,4.672828834,1.301029996,2.051821984
1999,57.8,3,1,11000000,3,30,0,1,00 008,190311.4187,12.15641706,4.056988776,1.477121255,2.051821984
1999,36.2,2,1,6878000,2,28,0,1,00 008,190000,12.15477935,3.589059119,1.447158031,2.051821984
1999,89.71,4,1,16700000,3,24,1,1,00 008,186155.3896,12.13433703,4.496582246,1.380211242,2.051821984
1999,55,2,1,10300000,3,35,0,1,00 008,187272.7273,12.14032127,4.007333185,1.544068044,2.051821984
1999,76.8,3,1,14200000,2,30,0,1,00 008,184895.8333,12.12754788,4.34120464,1.477121255,2.051821984
2000,64.23,2,1,14500000,3,32,0,1,00 008,225751.2066,12.32718882,4.162470391,1.505149978,2.051821984
2000,73,3,1,20100000,3,25,1,1,00 008,275342.4658,12.52577093,4.290459441,1.397940009,2.051821984
2000,73.75,2,1,17300000,3,25,1,1,00 008,234576.2712,12.36553606,4.300680995,1.397940009,2.051821984
2000,61,2,1,14700000,3,38,0,1,00 008,240983.6066,12.39248419,4.110873864,1.579783597,2.051821984
2000,59.4,3,1,12800000,3,32,0,1,00 008,215488.2155,12.2806615,4.084294226,1.505149978,2.051821984
2000,111,3,1,19900000,3,40,0,1,00 008,179279.2793,12.09670009,4.709530201,1.602059991,2.051821984
2000,77,2,1,18600000,3,55,0,1,00 008,241558.4416,12.39486672,4.343805422,1.740362689,2.051821984
2000,62.41,2,1,13500000,3,35,0,1,00 008,216311.4885,12.28447472,4.133725519,1.544068044,2.051821984
2000,62.5,2,1,13600000,4,26,0,1,00 008,217600,12.29041379,4.135166557,1.414973348,2.051821984
2000,88,3,1,19400000,3,32,1,0,00 008,220454.5455,12.30344681,4.477336814,1.505149978,2.051821984
2000,60,3,1,11700000,3,35,0,0,00 008,195000,12.18075484,4.094344562,1.544068044,2.051821984
2000,56.43,2,1,11600000,3,30,0,0,00 008,205564.4161,12.23351472,4.033000932,1.477121255,2.051821984
2000,58.25,2,1,13300000,3,30,0,1,00 008,228326.1803,12.3385305,4.064744092,1.477121255,2.051821984
2000,66,3,1,17600000,3,40,0,0,00 008,266666.6667,12.49375472,4.189654742,1.602059991,2.051821984
1999,74.2,3,1,14100000,3,32,0,1,00 008,190026.9542,12.15492121,4.30676415,1.505149978,2.053793166
1999,52,2,1,8787480,1,35,1,1,00 008,168990,12.03759482,3.951243719,1.544068044,2.053793166
1999,47.75,2,1,9215752,2,30,0,1,00 008,193000.0419,12.17044568,3.865979067,1.477121255,2.053793166
1999,90,4,1,15700000,1,27,1,1,00 008,174444.4444,12.0693616,4.49980967,1.431363764,2.053793166
2000,67.22,1,1,13300000,3,31,0,1,00 008,197857.7804,12.19530377,4.207970822,1.491361694,2.053793166
