ATT,DJIA,GM,IBM,INT1M,ratt,rdj,rgm,ribm,pratt,prdj,prgm,pribm
41.75,7802.62,49.48,52.09,5.21,0.04375,-0.0126103,0.02231405,-0.0005756,0.04360528,-0.01261152,0.0223144,-0.00057622
40.54,7580.42,49.07,50.03,5.2,-0.02898204,-0.02847761,-0.00828618,-0.03954694,-0.02912648,-0.02847681,-0.00828539,-0.03954671
41.59,7647.18,48.71,50.06,5.19,0.02590035,0.0088069,-0.00733646,0.00059964,0.02575618,0.00880618,-0.0073367,0.00059984
43.46,7732.13,48.71,51.06,5.21,0.04496273,0.01110867,0,0.01997603,0.04481801,0.01110742,-0.00000031,0.01997603
43.75,7784.69,49.02,51.31,5.21,0.0066728,0.00679761,0.0063642,0.0048962,0.00652808,0.00679742,0.00636401,0.00489602
43.21,7691.77,49.43,51.72,5.2,-0.01234286,-0.01193625,0.00836393,0.00799065,-0.0124873,-0.01193591,0.00836427,0.00799041
43.34,7753.55,50.62,52.5,5.21,0.00300856,0.00803196,0.02407445,0.01508121,0.00286384,0.00803188,0.02407423,0.01508054
43.34,7753.55,50.21,52.5,5.21,0,0,-0.00809957,0,-0.00014472,0,-0.00809957,0.00000023
43.54,7873.12,50.21,54.19,5.2,0.00461468,0.01542132,0,0.03219048,0.00447023,0.0154212,-0.00000043,0.03219048
43.42,7794.4,50.41,50.06,5.2,-0.00275609,-0.00999858,0.00398327,-0.07621332,-0.00290053,-0.0099985,0.00398355,-0.07621343
43.75,7730.88,50.05,49.69,5.2,0.00760018,-0.00814944,-0.00714144,-0.00739113,0.00745574,-0.00814965,-0.00714121,-0.00739093
43.67,7700.74,49.07,49.59,5.2,-0.00182857,-0.00389865,-0.01958042,-0.00201248,-0.00197302,-0.0038986,-0.01958031,-0.00201193
41.13,7712.94,49.02,49.06,5.2,-0.0581635,0.00158426,-0.00101895,-0.01068764,-0.05830794,0.00158588,-0.001019,-0.01068761
42.09,7815.08,47.21,48.25,5.2,0.02334063,0.01324268,-0.03692371,-0.0165104,0.02319618,0.01324203,-0.03692407,-0.01650937
41.38,7915.47,46.54,48.5,5.2,-0.01686862,0.01284568,-0.01419191,0.00518135,-0.01701306,0.01284615,-0.01419227,0.00518174
41.92,7973.02,46.9,49.09,5.2,0.01304978,0.00727057,0.00773528,0.01216495,0.01290534,0.00727021,0.00773508,0.01216473
41.75,7906.5,47.93,49.37,5.2,-0.00405534,-0.00834314,0.02196162,0.00570381,-0.00419979,-0.00834303,0.02196185,0.0057032
41.88,8107.78,48.45,50.28,5.21,0.00311377,0.02545754,0.01084916,0.01843225,0.00296905,0.02545745,0.01084845,0.01843195
42,8160.35,48.35,49.69,5.21,0.00286533,0.0064839,-0.00206398,-0.01173429,0.00272061,0.00648382,-0.00206416,-0.01173423
42.67,8129.71,47.52,49.16,5.21,0.01595238,-0.00375474,-0.01716649,-0.01066613,0.01580766,-0.00375518,-0.01716639,-0.01066565
42.42,8117.25,47.52,49.78,5.2,-0.00585892,-0.00153265,0,0.01261188,-0.00600336,-0.00153249,0.00000004,0.01261188
42.54,8189.49,48.76,49,5.2,0.00282885,0.00889957,0.02609428,-0.01566894,0.00268441,0.00889949,0.02609403,-0.01566967
42.13,8180.52,48.4,49,5.2,-0.00963799,-0.00109531,-0.0073831,0,-0.00978243,-0.00109504,-0.00738307,0.00000021
41.46,8295.61,47.42,50.44,5.2,-0.01590316,0.01406879,-0.02024793,0.02938776,-0.0160476,0.01406923,-0.02024833,0.02938832
41.04,8314.55,47.16,51.34,5.2,-0.01013025,0.00228314,-0.00548292,0.01784298,-0.01027469,0.00228342,-0.00548298,0.01784313
41.84,8369.6,47.21,51.44,5.2,0.01949318,0.00662092,0.00106022,0.0019478,0.01934873,0.00662038,0.00106004,0.00194777
42.17,8370.1,47.42,51.19,5.2,0.00788719,0.0000597,0.00444821,-0.00486003,0.00774275,0.0000595,0.00444821,-0.00486016
42.17,8370.1,48.97,51.19,5.2,0,0,0.03268663,0,-0.00014444,0,0.03268663,-0.00000091
42.42,8398.5,49.69,51,5.2,0.00592839,0.00339303,0.01470288,-0.00371166,0.00578394,0.00339287,0.01470279,-0.00371207
42.75,8451.06,47.88,51.37,5.21,0.00777935,0.00625826,-0.03642584,0.0072549,0.00763463,0.00625804,-0.03642601,0.00725591
42.42,8375.58,50,51.37,5.21,-0.0077193,-0.00893142,0.04427736,0,-0.00786402,-0.00893121,0.04427761,-0.00000123
41.34,8413.94,50.36,51.31,5.19,-0.02545969,0.00457998,0.0072,-0.001168,-0.02560386,0.00458069,0.00719987,-0.0011682
41.84,8410.2,51.14,51.44,5.19,0.01209482,-0.0004445,0.01548848,0.00253362,0.01195066,-0.00044484,0.0154885,0.00253319
41.34,8370.1,49.59,51.25,5.21,-0.01195029,-0.00476802,-0.03030896,-0.00369362,-0.01209501,-0.00476769,-0.03030882,-0.00369278
41.21,8457.78,50.05,52.62,5.22,-0.00314465,0.01047538,0.00927606,0.02673171,-0.00328965,0.01047547,0.00927577,0.02673145
41.59,8490.67,52.01,52.75,5.21,0.00922106,0.00388873,0.03916084,0.00247054,0.00907634,0.00388847,0.03916073,0.00246946
40.67,8545.72,52.17,52.22,5.23,-0.0221207,0.00648359,0.00307633,-0.01004739,-0.02226598,0.0064842,0.00307615,-0.01004748
40.59,8550.45,52.43,50.97,5.23,-0.00196705,0.00055349,0.00498371,-0.02393719,-0.00211233,0.00055355,0.00498369,-0.02393733
41.38,8584.83,52.27,51.06,5.23,0.01946292,0.00402084,-0.00305169,0.00176575,0.01931764,0.0040203,-0.0030518,0.00176583
41.09,8539.24,52.43,49.5,5.23,-0.00700822,-0.00531053,0.00306103,-0.03055229,-0.00715349,-0.00531034,0.00306118,-0.03055238
40.46,8444.33,52.43,49.47,5.23,-0.0153322,-0.01111457,0,-0.00060606,-0.01547748,-0.01111415,0.00000031,-0.00060606
40.67,8569.39,53.62,49.06,5.23,0.00519031,0.01480994,0.02269693,-0.00828785,0.00504503,0.01480979,0.02269652,-0.00828848
40.84,8567.14,54.18,48.06,5.23,0.00417999,-0.00026256,0.01044386,-0.0203832,0.00403471,-0.00026268,0.01044387,-0.02038349
41.79,8643.12,54.29,48.75,5.24,0.02326151,0.00886877,0.00203027,0.01435705,0.02311595,0.00886813,0.00203002,0.014357
42.79,8675.75,54.65,49.56,5.24,0.02392917,0.00377526,0.00663106,0.01661539,0.02378361,0.00377459,0.00663095,0.0166152
42.84,8659.56,54.8,50.12,5.25,0.0011685,-0.00186612,0.00274474,0.01129944,0.00102266,-0.00186615,0.00274479,0.01129936
43.13,8602.52,56.61,49.81,5.25,0.00676937,-0.00658694,0.0330292,-0.00618516,0.00662354,-0.00658713,0.03302938,-0.00618607
43.46,8718.85,56.66,50.62,5.24,0.00765129,0.01352278,0.00088324,0.0162618,0.00750573,0.01352257,0.00088286,0.01626177
43.75,8749.99,56.4,50.44,5.25,0.0066728,0.00357157,-0.00458878,-0.00355591,0.00652697,0.00357139,-0.00458887,-0.00355578
43.46,8775.4,56.97,50.78,5.25,-0.00662857,0.002904,0.01010638,0.00674068,-0.00677441,0.00290419,0.0101063,0.0067404
44,8803.05,58.57,51.44,5.24,0.01242522,0.00315085,0.02808496,0.01299724,0.01227966,0.00315051,0.02808487,0.01299646
43.96,8906.43,58.32,51.03,5.24,-0.00090909,0.01174366,-0.0042684,-0.00797045,-0.00105465,0.01174368,-0.00426872,-0.00797033
43.96,8816.25,60.33,50.69,5.24,0,-0.01012527,0.03446502,-0.00666275,-0.00014556,-0.01012527,0.0344653,-0.00666371
45,8904.44,59.76,51.75,5.24,0.02365787,0.01000312,-0.00944804,0.02091142,0.02351232,0.01000246,-0.00944831,0.02091169
45.34,8872.8,61.36,53,5.25,0.00755556,-0.00355328,0.02677376,0.02415459,0.00740972,-0.00355349,0.02677386,0.02415385
44.92,8846.89,60.07,52.53,5.25,-0.00926334,-0.00292016,-0.02102347,-0.00886793,-0.00940918,-0.0029199,-0.02102339,-0.00886734
44,8796.08,60.18,52.19,5.25,-0.02048086,-0.00574326,0.0018312,-0.00647249,-0.02062669,-0.00574269,0.00183136,-0.00647254
44.63,8782.12,60.43,51.62,5.25,0.01431818,-0.00158707,0.0041542,-0.01092163,0.01417235,-0.00158747,0.00415425,-0.01092175
43.84,8799.81,59.5,51.94,5.25,-0.0177011,0.00201432,-0.01538971,0.00619915,-0.01784693,0.00201481,-0.01538976,0.00619958
44.25,8868.32,59.4,52.22,5.24,0.00935219,0.0077854,-0.00168067,0.00539084,0.00920663,0.00778514,-0.00168089,0.00539088
44.34,8986.64,58.94,52.91,5.24,0.0020339,0.01334187,-0.00774411,0.01321333,0.00188834,0.01334182,-0.00774448,0.01321354
44.13,8983.41,59.5,52.34,5.23,-0.00473613,-0.00035942,0.00950119,-0.01077301,-0.00488141,-0.00035929,0.0095012,-0.01077328
43.88,9033.23,58.94,53,5.22,-0.00566508,0.00554578,-0.00941177,0.01260986,-0.00581008,0.00554594,-0.00941192,0.01261012
43.63,8956.5,57.9,52.34,5.22,-0.00569736,-0.00849419,-0.01764506,-0.01245283,-0.00584236,-0.00849404,-0.01764483,-0.01245234
43.79,8891.48,58.52,52.25,5.21,0.0036672,-0.00725953,0.01070812,-0.00171953,0.00352248,-0.00725963,0.01070832,-0.00171982
44,8994.86,57.7,53.19,5.21,0.00479562,0.01162686,-0.0140123,0.01799043,0.00465089,0.01162673,-0.01401263,0.01799082
44,8994.86,58.26,53.19,5.21,0,0,0.00970537,0,-0.00014472,0,0.00970537,-0.00000027
42.88,9012.3,57.33,52.09,5.21,-0.02545455,0.00193889,-0.01596293,-0.02068058,-0.02559927,0.00193959,-0.01596298,-0.02068014
43.25,9110.2,56.51,53.12,5.23,0.00862873,0.01086293,-0.01430316,0.01977347,0.00848345,0.01086269,-0.01430346,0.01977387
43.96,9162.27,56.46,54.87,5.21,0.01641619,0.00571557,-0.0008848,0.03294428,0.01627146,0.00571512,-0.00088496,0.0329443
44.17,9076.57,56.4,53.91,5.21,0.00477707,-0.00935358,-0.0010627,-0.0174959,0.00463235,-0.00935371,-0.00106244,-0.01749587
44.75,9167.5,55.99,53.87,5.21,0.01313108,0.0100181,-0.0072695,-0.00074198,0.01298636,0.01001774,-0.00726978,-0.00074178
43.46,9141.84,55.68,55.59,5.21,-0.02882682,-0.00279902,-0.0055367,0.03192872,-0.02897154,-0.00279822,-0.00553663,0.03192887
42.25,9184.94,55.73,59,5.2,-0.02784169,0.00471459,0.00089799,0.06134197,-0.02798614,0.00471536,0.00089786,0.06134194
42.21,9176.72,55.78,57.37,5.2,-0.00094675,-0.00089494,0.00089718,-0.02762712,-0.00109119,-0.00089492,0.00089721,-0.02762714
41.13,9143.33,55.58,58.75,5.2,-0.02558635,-0.00363856,-0.00358552,0.02405438,-0.0257308,-0.00363784,-0.00358541,0.02405448
41.54,9064.62,55.22,58.69,5.2,0.00996839,-0.00860846,-0.00647715,-0.00102128,0.00982395,-0.00860874,-0.00647691,-0.0010211
40.34,8917.64,55.01,57.66,5.2,-0.02888782,-0.01621469,-0.00380297,-0.01754984,-0.02903226,-0.01621389,-0.00380252,-0.01754973
39.71,8898.96,55.73,57.84,5.21,-0.01561725,-0.00209473,0.01308853,0.00312175,-0.01576198,-0.00209429,0.01308859,0.00312139
39.5,8951.52,55.73,57.78,5.21,-0.00528834,0.00590631,0,-0.00103734,-0.00543306,0.00590646,-0.00000016,-0.00103734
40.09,9063.37,55.84,57.94,5.21,0.01493671,0.01249509,0.0019738,0.00276912,0.01479199,0.01249467,0.00197346,0.00276907
40.5,9147.07,57.85,58.44,5.21,0.01022699,0.00923498,0.0359957,0.00862962,0.01008227,0.00923469,0.03599545,0.00862862
41.38,9192.66,58.78,58.31,5.21,0.0217284,0.00498411,0.01607606,-0.0022245,0.02158367,0.00498351,0.01607592,-0.00222495
40.79,9147.57,57.95,58.91,5.21,-0.0142581,-0.004905,-0.01412045,0.01028983,-0.01440282,-0.0049046,-0.01412031,0.01029022
39.71,9054.65,56.97,58.62,5.21,-0.02647708,-0.01015789,-0.01691113,-0.00492276,-0.0266218,-0.01015715,-0.01691085,-0.00492229
38.59,8976.68,57.64,58.56,5.2,-0.02820448,-0.00861105,0.01176058,-0.00102354,-0.02834893,-0.00861026,0.01176082,-0.00102387
38.42,9055.15,57.64,60,5.2,-0.00440529,0.00874154,0,0.02459016,-0.00454973,0.00874166,-0.00000024,0.02459016
38.34,9091.52,57.75,59.66,5.2,-0.00208225,0.0040165,0.0019084,-0.00566667,-0.00222669,0.00401656,0.00190829,-0.00566672
38.54,9161.77,56.46,59.81,5.2,0.00521648,0.00772698,-0.02233766,0.00251425,0.00507204,0.00772684,-0.02233788,0.00251487
38.84,9211.84,55.78,60.94,5.2,0.00778412,0.0054651,-0.01204393,0.01889316,0.00763968,0.00546489,-0.01204408,0.0188935
38.21,9172.23,56.15,62.91,5.2,-0.01622039,-0.0042999,0.0066332,0.03232688,-0.01636484,-0.00429945,0.00663332,0.0323267
38,9096,55.89,62.47,5.2,-0.00549594,-0.00831096,-0.00463045,-0.00699412,-0.00564039,-0.0083108,-0.00463022,-0.00699399
37.71,9050.91,56.09,62.31,5.2,-0.00763158,-0.00495712,0.00357846,-0.00256123,-0.00777602,-0.00495691,0.0035786,-0.00256133
37.63,9054.65,55.68,62.5,5.2,-0.00212145,0.00041322,-0.00730968,0.00304927,-0.0022659,0.00041328,-0.00730969,0.00304947
39.25,9171.48,56.66,61.75,5.2,0.04305076,0.01290276,0.01760058,-0.012,0.04290631,0.01290157,0.01760022,-0.01200049
39.09,9132.37,57.75,61.81,5.2,-0.00407643,-0.00426431,0.01923756,0.00097166,-0.00422088,-0.00426419,0.01923768,0.00097113
39.29,9114.44,56.56,60.97,5.2,0.0051164,-0.00196335,-0.02060606,-0.01359003,0.00497195,-0.00196349,-0.02060601,-0.01358946
39.29,9114.44,56.15,60.97,5.2,0,0,-0.00724894,0,-0.00014444,0,-0.00724894,0.0000002
39.79,8963.73,55.27,60.5,5.2,0.01272588,-0.0165353,-0.01567231,-0.00770871,0.01258144,-0.01653565,-0.01567185,-0.00770827
40.29,8936.57,56.77,60.12,5.2,0.01256597,-0.00302999,0.0271395,-0.00628099,0.01242153,-0.00303034,0.02713958,-0.00628175
40.46,8970.2,58.99,60.03,5.2,0.00421941,0.00376319,0.03910516,-0.00149701,0.00407497,0.00376307,0.03910506,-0.00149809
40.59,8899.95,60.43,58.75,5.22,0.00321305,-0.00783149,0.02441092,-0.02132267,0.00306805,-0.00783158,0.02441114,-0.02132335
39.38,8922.37,62.03,58.59,5.22,-0.0298103,0.00251912,0.02647692,-0.0027234,-0.0299553,0.00251994,0.02647685,-0.00272414
39.13,8891.24,62.03,57.78,5.22,-0.0063484,-0.00348898,0,-0.01382489,-0.0064934,-0.00348881,0.0000001,-0.01382489
39.75,8803.8,61.05,56.94,5.23,0.01584462,-0.0098344,-0.01579881,-0.0145379,0.01569934,-0.00983484,-0.01579853,-0.01453746
40.59,8870.56,60.85,58.03,5.23,0.02113208,0.00758309,-0.003276,0.01914296,0.0209868,0.0075825,-0.00327621,0.01914305
41.25,9037.71,60.07,59.44,5.23,0.01626016,0.01884323,-0.01281841,0.02429778,0.01611489,0.01884278,-0.01281893,0.02429813
41.25,9069.6,60.64,59.41,5.23,0,0.00352855,0.00948893,-0.00050471,-0.00014528,0.00352855,0.00948883,-0.00050497
40.92,9049.92,61.42,59.62,5.23,-0.008,-0.00216989,0.0128628,0.00353476,-0.00814528,-0.00216966,0.01286286,0.0035344
42.25,8971.7,62.81,58.62,5.23,0.03250244,-0.00864317,0.02263107,-0.0167729,0.03235717,-0.00864407,0.02263131,-0.01677352
41.34,8811.77,62.81,58,5.23,-0.02153846,-0.01782605,0,-0.0105766,-0.02168374,-0.01782546,0.0000005,-0.0105766
41.96,8834.94,61.31,58.12,5.21,0.01499758,0.00262944,-0.02388155,0.00206897,0.01485286,0.00262902,-0.02388162,0.00206963
40.21,8627.93,60.74,56.12,5.21,-0.04170639,-0.02343083,-0.00929702,-0.03441156,-0.04185111,-0.02342967,-0.00929636,-0.0344113
41.29,8665.29,60.49,55,5.21,0.02685899,0.00433012,-0.0041159,-0.01995723,0.02671427,0.00432938,-0.00411602,-0.01995712
42,8829.46,59.4,55.5,5.21,0.01719545,0.0189457,-0.01801951,0.00909091,0.01705073,0.01894522,-0.01802003,0.00909141
41.5,8813.01,58.78,54.41,5.21,-0.01190476,-0.00186308,-0.01043771,-0.01963964,-0.01204948,-0.00186275,-0.01043766,-0.01963935
42.04,8712.87,60.33,53.06,5.21,0.01301205,-0.01136275,0.02636951,-0.02481162,0.01286733,-0.01136311,0.02636983,-0.02481235
42.04,8711.13,62.09,54.06,5.21,0,-0.00019971,0.02917288,0.01884659,-0.00014472,-0.00019971,0.02917289,0.01884578
43.59,8828.46,62.34,55.87,5.2,0.03686965,0.01346898,0.00402641,0.03348132,0.0367252,0.01346795,0.00402604,0.03348121
40,8923.87,62.19,56,5.2,-0.08235834,0.01080709,-0.00240616,0.00232683,-0.08250278,0.01080938,-0.00240646,0.0023269
38.92,8935.58,61.16,56.22,5.2,-0.027,0.00131221,-0.01656215,0.00392857,-0.02714444,0.00131296,-0.01656219,0.00392903
37.84,8944.54,60.49,56.5,5.2,-0.02774923,0.00100273,-0.01095487,0.00498043,-0.02789367,0.0010035,-0.0109549,0.00498074
37.96,8997.36,60.07,57.06,5.2,0.00317125,0.00590528,-0.0069433,0.0099115,0.0030268,0.00590519,-0.00694346,0.0099117
38.09,8952.02,58.06,57.41,5.22,0.00342466,-0.00503926,-0.03346096,0.00613389,0.00327966,-0.00503935,-0.03346082,0.00613482
37.84,9048.67,57.75,58.37,5.22,-0.0065634,0.01079645,-0.0053393,0.01672183,-0.0067084,0.01079663,-0.0053396,0.01672197
36.59,9025.26,56.51,57.59,5.21,-0.03303383,-0.00258712,-0.02147186,-0.01336303,-0.03317855,-0.0025862,-0.02147179,-0.01336243
36.59,9025.26,56.92,57.59,5.21,0,0,0.00725535,0,-0.00014472,0,0.00725535,-0.0000002
36.88,9091.77,57.64,56.84,5.21,0.00792566,0.00736932,0.01264933,-0.01302309,0.00778094,0.0073691,0.01264913,-0.01302345
37.46,9085.04,57.49,56.94,5.21,0.01572668,-0.00074023,-0.00260236,0.00175932,0.01558196,-0.00074067,-0.00260234,0.0017594
38.09,9174.97,55.78,57.5,5.21,0.01681794,0.00989869,-0.0297443,0.00983491,0.01667322,0.00989822,-0.02974458,0.00983574
38.34,9089.78,56.25,58.53,5.21,0.0065634,-0.00928504,0.00842596,0.01791304,0.00641868,-0.00928523,0.00842622,0.01791281
38,9105.74,56.2,59.25,5.21,-0.00886802,0.00175582,-0.00088889,0.01230138,-0.00901275,0.00175606,-0.00088894,0.01230141
37.84,9096.21,56.04,59.69,5.21,-0.00421053,-0.00104659,-0.00284698,0.00742616,-0.00435525,-0.00104648,-0.00284695,0.00742624
38.34,9245.54,56.09,59.81,5.21,0.01321353,0.01641673,0.00089222,0.00201039,0.01306881,0.01641636,0.00089176,0.00201036
39.71,9234.47,55.27,58.5,5.21,0.03573292,-0.00119733,-0.01461936,-0.02190269,0.03558819,-0.00119833,-0.01461933,-0.02190229
39.71,9328.19,56.4,59.19,5.22,0,0.01014893,0.02044509,0.01179487,-0.000145,0.01014893,0.02044481,0.0117943
39.38,9337.97,55.22,60.09,5.22,-0.00831025,0.00104844,-0.02092199,0.01520527,-0.00845525,0.00104867,-0.02092202,0.01520585
39.59,9295.75,56.61,61,5.2,0.00533266,-0.00452133,0.02517204,0.01514395,0.00518821,-0.00452147,0.02517217,0.01514325
39.04,9190.19,56.92,64.06,5.2,-0.0138924,-0.01135573,0.00547606,0.05016393,-0.01403684,-0.01135534,0.00547638,0.05016378
38.46,9128.91,56.92,63.72,5.19,-0.01485656,-0.00666798,0,-0.00530752,-0.01500072,-0.00666757,0.00000019,-0.00530752
39.09,8932.98,58.57,61.94,5.19,0.01638066,-0.02146258,0.02898805,-0.02793471,0.01623649,-0.02146304,0.02898865,-0.02793552
39.96,8937.36,57.7,62.12,5.19,0.02225633,0.00049032,-0.01485402,0.00290604,0.02211217,0.0004897,-0.01485403,0.00290645
40,9028.24,60.49,62.75,5.2,0.001001,0.01016855,0.04835355,0.01014166,0.00085656,0.01016852,0.04835327,0.01014032
39.38,8934.78,58.83,62.72,5.2,-0.0155,-0.01035196,-0.02744255,-0.00047809,-0.01564444,-0.01035153,-0.02744227,-0.00047733
39.25,8914.96,58.83,63.87,5.22,-0.00330117,-0.0022183,0,0.01833546,-0.00344617,-0.00221821,0.00000006,0.01833546
39.96,9026.95,56.92,66.69,5.22,0.01808917,0.01256203,-0.03246643,0.04415218,0.01794417,0.01256153,-0.03246678,0.04415309
40.42,8883.29,57.54,66.25,5.22,0.01151151,-0.01591457,0.01089248,-0.00659769,0.01136651,-0.01591489,0.01089292,-0.00659799
39.67,8786.74,57.7,66.37,5.22,-0.01855517,-0.01086872,0.00278067,0.00181132,-0.01870017,-0.01086821,0.00278098,0.00181124
37.84,8487.31,57.95,63.41,5.21,-0.04613058,-0.03407749,0.00433276,-0.04459846,-0.0462753,-0.0340762,0.0043337,-0.04459858
38.42,8546.78,57.75,64.37,5.21,0.0153277,0.00700693,-0.00345125,0.01513957,0.01518297,0.00700651,-0.00345145,0.01513966
38.84,8577.68,57.13,64.87,5.21,0.01093181,0.0036154,-0.01073593,0.00776759,0.01078708,0.00361509,-0.01073603,0.00776789
38.88,8598.02,57.49,64.56,5.22,0.00102987,0.00237127,0.00630142,-0.00477879,0.00088487,0.00237124,0.00630135,-0.00477896
38.71,8574.85,59.4,64.94,5.23,-0.00437243,-0.00269481,0.03322317,0.005886,-0.00451771,-0.00269469,0.03322324,0.00588508
37.96,8462.85,58.21,64.25,5.23,-0.01937484,-0.01306145,-0.02003367,-0.01062519,-0.01952012,-0.01306092,-0.02003331,-0.01062464
38,8552.96,58.73,64,5.23,0.00105374,0.01064771,0.00893317,-0.00389105,0.00090846,0.01064768,0.00893288,-0.0038913
38.21,8459.5,60.43,63.09,5.23,0.00552632,-0.01092721,0.02894602,-0.01421875,0.00538104,-0.01092737,0.02894633,-0.01421955
36.92,8425,61.36,62.69,5.23,-0.0337608,-0.00407826,0.01538971,-0.00634015,-0.03390607,-0.00407732,0.01538982,-0.00634058
37.29,8574.85,61.26,62.56,5.22,0.01002167,0.01778635,-0.00162973,-0.0020737,0.00987667,0.01778607,-0.00163022,-0.00207365
37.79,8714.65,60.49,64.44,5.21,0.01340842,0.01630349,-0.01256938,0.03005115,0.0132637,0.01630312,-0.01256983,0.0300515
37.75,8693.28,59.76,64.97,5.22,-0.00105848,-0.00245219,-0.01206811,0.00822471,-0.00120348,-0.00245216,-0.01206804,0.00822504
37.54,8611.41,58.78,64.03,5.2,-0.00556291,-0.00941762,-0.01639893,-0.01446822,-0.00570736,-0.00941747,-0.01639867,-0.01446776
37.29,8533.65,57.44,63.94,5.2,-0.00665956,-0.00902988,-0.02279687,-0.00140559,-0.00680401,-0.0090297,-0.02279662,-0.00140496
38.04,8566.61,56.51,64.28,5.2,0.02011263,0.00386236,-0.01619081,0.00531749,0.01996819,0.0038618,-0.01619092,0.00531794
38.38,8602.65,58.06,64.22,5.22,0.00893796,0.00420703,0.02742877,-0.00093342,0.00879296,0.00420678,0.02742866,-0.00093418
37.71,8523.35,58.73,65.44,5.22,-0.01745701,-0.00921809,0.01153979,0.0189972,-0.01760201,-0.00921761,0.01154004,0.01899688
36.79,8165.99,58.73,62.62,5.22,-0.02439671,-0.04192718,0,-0.04309291,-0.02454171,-0.0419265,0.00000116,-0.04309291
37.21,8051.68,57.02,61.28,5.21,0.01141615,-0.0139983,-0.0291163,-0.02139891,0.01127142,-0.01399862,-0.02911591,-0.02139811
33.42,7539.07,57.54,56.31,5.21,-0.10185434,-0.06366497,0.00911961,-0.08110313,-0.10199906,-0.06366215,0.00912138,-0.08110339
35.75,7827.43,57.08,58.97,5.2,0.06971873,0.03824875,-0.00799444,0.0472385,0.06957429,0.03824681,-0.0079955,0.04723872
34.88,7782.37,56.04,60.25,5.19,-0.02433566,-0.00575668,-0.01822004,0.02170595,-0.02447983,-0.005756,-0.01821988,0.02170646
34.54,7682.22,56.2,60.87,5.19,-0.00974771,-0.01286883,0.0028551,0.01029046,-0.00989187,-0.01286856,0.00285546,0.01029038
35.5,7640.25,56.82,59.69,5.19,0.02779386,-0.00546327,0.01103203,-0.01938558,0.0276497,-0.00546404,0.01103218,-0.01938588
35.5,7640.25,56.66,59.69,5.19,0,0,-0.00281591,0,-0.00014417,0,-0.00281591,0.00000008
37.17,8020.78,54.96,62.97,5.19,0.04704225,0.04980596,-0.03000353,0.05495058,0.04689809,0.04980466,-0.03000491,0.05495141
37.17,7865.02,53.82,61.75,5.2,0,-0.01941956,-0.02074236,-0.01937431,-0.00014444,-0.01941956,-0.02074182,-0.01937373
36.84,7615.54,52.58,61.25,5.2,-0.00887813,-0.0317202,-0.02303976,-0.00809717,-0.00902257,-0.03171995,-0.02303888,-0.00809653
37.29,7795.5,53.31,63.28,5.16,0.01221498,0.02363063,0.01388361,0.03314286,0.01207165,0.02363029,0.01388295,0.03314247
38.46,7945.35,52.79,64.56,5.16,0.0313757,0.01922263,-0.00975427,0.02022756,0.03123237,0.01922176,-0.0097548,0.02022783
38.17,8024.39,50.21,65,5.15,-0.0075403,0.00994796,-0.04887289,0.00681537,-0.00768336,0.00994817,-0.04887317,0.00681672
38.88,8089.78,50.46,65.25,5.16,0.018601,0.00814891,0.00497909,0.00384615,0.01845766,0.00814839,0.00497886,0.00384602
38.21,7873.77,48.04,63.37,5.16,-0.01723251,-0.02670159,-0.04795878,-0.02881226,-0.01737584,-0.02670111,-0.04795804,-0.02881093
39.34,7895.66,48.76,62.34,5.16,0.02957341,0.00278012,0.01498751,-0.01625375,0.02943008,0.0027793,0.01498743,-0.01625416
38.71,7933.25,48.81,64.09,5.16,-0.01601424,0.00476084,0.00102543,0.02807186,-0.01615757,0.00476129,0.0010253,0.02807184
38.96,7897.2,47.26,63.87,5.15,0.00645828,-0.00454417,-0.03175579,-0.00343267,0.00631522,-0.00454435,-0.03175566,-0.00343179
39.67,8154.41,46.54,66.03,5.15,0.01822382,0.03256977,-0.01523487,0.03381869,0.01808076,0.03256927,-0.01523578,0.03381912
39.5,8001.99,46.54,65.28,5.1,-0.00428535,-0.01869173,0,-0.01135847,-0.00442702,-0.01869161,0.00000052,-0.01135847
39.75,8028.77,48.55,66.75,5.03,0.00632911,0.00334667,0.04318866,0.02251838,0.00618939,0.00334649,0.04318856,0.02251718
38.75,8108.84,47.57,66.81,5.04,-0.02515723,0.00997289,-0.02018538,0.00089888,-0.02529723,0.00997358,-0.02018565,0.00089944
39.92,8080.52,45.87,65.72,5.03,0.03019355,-0.00349249,-0.03573681,-0.01631492,0.03005383,-0.00349332,-0.03573671,-0.01631393
38.96,7842.62,46.64,64.25,5.02,-0.0240481,-0.02944118,0.01678657,-0.02236762,-0.02418754,-0.02944051,0.01678739,-0.02236809
38.17,7632.53,49.12,62.69,5.02,-0.02027721,-0.02678824,0.05317324,-0.02428016,-0.02041665,-0.02678768,0.05317399,-0.02428163
39.09,7784.69,48.66,62.41,5.02,0.0241027,0.01993572,-0.00936482,-0.00446642,0.02396325,0.01993505,-0.00936538,-0.00446616
38.38,7726.24,48.61,60.12,4.9,-0.01816321,-0.00750833,-0.00102754,-0.03669284,-0.01829932,-0.00750782,-0.00102733,-0.03669281
38,7742.98,47.47,59.62,4.9,-0.00990099,0.00216664,-0.02345197,-0.0083167,-0.0100371,0.00216692,-0.02345203,-0.00831605
